AgreedID,Speaker_id,MeetingID,faction,Chapter,faction1,office num 2,Speech_Len,Speech_Lem_basic,Speech_Lem_N,meet_type
10414,3671,1894,NA,1376.1,0,1,115,secreto relo octus factum hungary octo_guerer provideo prout refero sequor | ambaxatus venetus accepto oblatio dico commune desidero pax iustifico inceptum communis dico nihil sine consensus bernaba alis colligo dico commune contento valde intersum venetus ap colligo ceterus pax ceterus | ambaxiator johannus resondeo nichola alius ambaxiator expecto respondeo | provideo dico anglicus equitator ceterus | litteris romanus rego respondeo prout providebo octo_guerre | regratietur cardinalis florence que scribo,secreto octus factum octo_guerer | venetus oblatio commune pax inceptum nihil consensus bernaba commune venetus ap pax | ambaxiator johannus nichola ambaxiator | anglicus equitator | litteris romanus rego octo_guerre | florence,r
10415,15136,1895,NA,1376.1,0,2,93,ambaxiator nicholus alius ambaxiator cardinalis sanctus angelus declo primo habeo mandatum tracto pax habeo mandatum teneo collquium pax dico guelf offendo respondeo verus respicio provisis civitas castellus ceterus habeo mandatum rumpo colloquium bonus verbum expeditio cito mora periculosus scribo bernabone (person) octo sollicito inceptum viriliter eloquo vir recordor servicium ecclesia offensis recepte,nicholus ambaxiator angelus mandatum pax mandatum collquium pax guelf provisis civitas castellus mandatum colloquium verbum expeditio mora bernabone (person) octo inceptum vir servicium ecclesia offensis,r
10416,1739,1895,Lib,1376.1,RI,1,65,habeo duo collegium duo octus duo capitaneis_partis iste fiat responsio narro servitium recipio deservitium necessitas commune quequid | iste scio habeo mandatum habeo sequor colloqium alis honeste liceo significo omnia bernabone (person) honoro ceterus octo_guerer prosequor viriliter inceptum,collegium octus capitaneis_partis fiat responsio servitium deservitium necessitas commune | mandatum colloqium bernabone (person) octo_guerer inceptum,r
10417,23147,1895,Lib,1376.1,RI,3,40,habeo duo collegium duo capitaneis_partis fundamentum mandatum habeo offero pax bonus securus honorabilis sequor colloquium alis expedio cito bernabone (person) scribo totus,collegium capitaneis_partis fundamentum mandatum pax colloquium bernabone (person) totus,r
10418,2449,1895,NA,1376.1,AL,1,29,scio modus plenus intentio circa materia postea consulo octus prosequor viriliter inceptum favor oportunus,modus plenus intentio materia octus inceptum favor,r
10419,1075,1896,NA,1376.1,RI,2,80,reformatio pistoia illiquatuor civis pistorius procuro ritrascribo capitaneus reformatio tollo novus reformo terra guelf adequo pars sectus prout placeo volo habeo bo civis confero predictus tollo scandalum periculum potens extraho civitas precipio florentia sollicito fortilicies portus pistorius | petitio hominium vallis niebulis licentia vinum aliquo,reformatio pistoia civis pistorius capitaneus reformatio novus terra guelf pars sectus bo civis scandalum periculum potens civitas florentia portus pistorius | petitio hominium vallis niebulis licentia,r
10420,7259,1896,NA,1376.1,0,1,70,reformatio pistorius quatuor civis destino pistorium una capitanus reformo terra concorditer civis concordia voluntas significo tunc collega alius civis provideo que necessitas circa reformo | sollicito fortilicies civitas pistorius | petitio homo vallis nebule observo predictus factus vinum aviso vicarius alius victuale,reformatio pistorius civis pistorium capitanus terra civis concordia voluntas collega civis | civitas pistorius | petitio homo vallis nebule factus vicarius victuale,r
10421,13086,1897,NA,1376.1,RI,2,26,foltilicia vicoratus destruco habitus consilium officium mons seu castra habeo informo sequor | fortilicia turris tottus dirvo,foltilicia vicoratus consilium officium mons castra | turris,r
10423,13113,1898,Lib,1376.1,RI,2,14,placeo diffo usque cras tunc consulo propontus,,r
10424,656,1898,NA,1376.1,0,1,23,oblatus differo usque cras habeo colloquium octo capitaneis_partis arrotus parvus numerus,oblatus cras colloquium octo capitaneis_partis arrotus numerus,r
10425,23147,1898,Lib,1376.1,RI,3,27,partitus oblatus aloquus accepto ideo differo provideo cogito alis habeo colloquium capio utilis salubris consilium,aloquus colloquium consilium,r
10427,4110,1899,NA,1376.1,RI,2,78,honestas communis quequid confo circa tracto pax significo colligo octo_balie duo nuovus duo collegium capitaneus colloquium simil pertitus rudia huc satis formia retraho reduco intentio utilis bonus refero tunc consulo locus gonfaloniere nuovus octus tracto eligo prefulgidus,honestas pax octo_balie collegium capitaneus colloquium simil rudia formia intentio locus gonfaloniere nuovus octus tracto,r
10428,32546,1899,NA,1376.1,0,1,16,fiat consilium arrotor bonus civis octo_balie capitaneis_partis,fiat consilium arrotor civis octo_balie capitaneis_partis,r
10429,21219,1899,Lib,1376.1,RI,3,51,officium placet pax honorabiliter capio utilis modus oblatus totus significo bernaba aliquo habeo pax honorabilis tutus a tractatus pax discedo expecto responsio bernabone (person) sequor duo collegium colloquium,officium pax modus bernaba pax tutus tractatus pax responsio bernabone (person) collegium colloquium,r
10431,4110,1899,NA,1376.1,RI,2,56,ambaxiator peto habeo confero peto mandatum similis balis ao firmitas balis habeo confene habeo balia honestus octo_guerer habeo magnificus informo fiat conclusio sine consensus colligator requiro,ambaxiator mandatum balis firmitas balis balia octo_guerer fiat conclusio consensus colligator,r
10432,23499,1900,Lib,1376.1,0,2,45,considero pondus res que peto nichola bartolomeus novum consilium requisitus primus mandatum sufficio cero balis videlicet octo_guerer pax contra conventum colligo,pondus res nichola bartolomeus novum consilium mandatum balis octo_guerer pax conventum,r
10433,2449,1900,NA,1376.1,AL,1,32,fiat consilium arrotor requisitus habeo bene consilium collega capitaneis_partis decem_libertas alis aro habeo certitudo mandatum alius que necessitas utilitas negocium,fiat consilium arrotor consilium collega capitaneis_partis decem_libertas aro certitudo mandatum utilitas negocium,r
10434,33706,1900,NA,1376.1,RI,3,21,visus mandatum ambaxiator sufficio fiat consilium balis consilium arrotus,mandatum ambaxiator fiat consilium balis consilium arrotus,r
10436,4110,1901,NA,1376.1,RI,2,27,castrum montisagutus emo accipio terminus comes petrus frater provideo vel provisio vel la prout covenio iusus,castrum montisagutus terminus comes petrus frater provisio la iusus,r
10437,32546,1901,NA,1376.1,0,1,19,destruo fortilicium montisagutus restavo comes possessio dimitto | stipendium restauro,montisagutus comes possessio | stipendium restauro,r
10438,7300,1902,NA,1376.1,RI,,42,pax colloquium dimitto ppterea inceptum quin viriliter prosequor octus set expensus guerra inconportabilis consideratus periculum bellum collegia octo_balia capitaneis_partis provideo circa pax prout convenio,pax colloquium inceptum octus periculum bellum collegia octo_balia capitaneis_partis pax,a
10439,14915,1902,P.G.,1376.1,AL,,40,pax tracto treugua dummodo securus honorabilis communis colligo accipio balia plenus collegia capitaneus octo_balia seu alius predictus committo octo prosequor viriliter inceptum,pax treugua colligo balia collegia capitaneus octo_balia octo inceptum,a
10440,12606,1902,Lib,1376.1,RI,,31,scio nonword contento pax notifico collo octo_guerer habeo balia pax faciendo observo conventum colligo octo sollicito inceptum,pax octo_guerer balia pax conventum octo inceptum,a
10441,25813,1902,NA,1376.1,AL,,10,modus provideo pax habeo,modus pax,a
10442,1739,1902,Lib,1376.1,RI,,22,octo_guerer habeo balia pax secrete scrutor tracto pax teneo modus talis colligatus turbo,octo_guerer balia pax pax modus,a
10443,15901,1902,Lib,1376.1,RI,,17,octo officialis balia prosequor viriliter inceptum observo fides colligo omnia notifico,octo officialis balia inceptum fides,a
10444,18333,1902,P&L,1376.1,AL,,49,duo duo collegium duo capitaneis_partis duo octo_guerer habeo balia circa tractatus pax omnia refero approbo collegia octo_guerrus taliter tracto pax nullus periculum incurro colligatus turbo,collegium capitaneis_partis octo_guerer balia pax omnia collegia octo_guerrus pax periculum colligatus,a
10445,13376,1902,NA,1376.1,0,,40,treugua fiat pax tracto pax bonus tutus honorabilis dummodo fiat consensus bernabone (person) colligo observo promitto collegium capitaneis_partis octo habeo circa balia,treugua pax pax tutus fiat consensus bernabone (person) collegium capitaneis_partis octo balia,a
10446,22184,1902,P.G.,1376.1,AL,,52,requiro bernabo mitto tracto pax balis pax pns peto mandatum ambasciator scribo colligatus hortor notifico totus nullus sine fiat octus sequor viriliter omnia inceptum,bernabo pax balis pax mandatum ambasciator totus fiat octus inceptum,a
10447,23067,1902,Lib,1376.1,AL,,20,octo officialis guerra balis nomen pax talis insis comprehendo pax guerra,octo guerra balis nomen pax pax guerra,a
10448,19220,1902,Lib,1376.1,RI,,17,octo_guerer habeo pax balia pax sine colligo,octo_guerer pax balia pax,a
10449,9562,1902,NA,1376.1,RI,,87,fiat pax tuta talis observo fides colligo consensus colligatum elongo indico modus bonus cauco scandalum orior commune colligas presens balis pax faciendo fors colligo timeo deficio quando res conclusio balis octo_guerer circa addo civis tot videlicet voluntas impedio,fiat pax tuta fides consensus colligatum modus scandalum commune colligas pax fors colligo res conclusio balis octo_guerer civis voluntas,a
10450,30553,1902,NA,1376.1,AL,,35,octo fervo prosequor inceptum quequid pax fiat concludo concordia colligatus octus solus sine alius fiat habeo pax bonus e securus,octo inceptum pax fiat concordia colligatus octus fiat pax,a
10451,1125,1902,Lib,1376.1,RI,,37,pax fiat colligatus observo fides presens balis bene teneo tractatus pax quando res conclusio balis octus civis guerra,pax colligatus fides balis pax res conclusio balis octus civis,a
10452,1075,1902,NA,1376.1,RI,2,80,quantus placet habeo duo nuovus duo collegium duo capitaneis_partis duo octo ambaxiator colloqium reduco bonus conclusio totum notifico colligo rogo bernabus mitto tractatus pax peto mandatum ambaxiator postea balis octus officialis concludo pax viriliter prosequor inceptum observo fides colligo secretum teneo iuro confero,collegium capitaneis_partis octo colloqium conclusio totum bernabus pax mandatum ambaxiator balis octus officialis pax inceptum fides secretum,a
10453,2449,1902,NA,1376.1,AL,1,65,pax utilis honorabilis tuta fiat habeo colligo requiro balis collegis capitaneis_partis octo_guerer circa littera vel vox vivus intimo bernabone (person) peto consilium rogo mitto tractatus pax significo colligo horto octo sollicito prosequo viriliter inceptum iuro secretum,pax tuta fiat balis collegis capitaneis_partis octo_guerer littera vox bernabone (person) consilium tractatus pax octo inceptum secretum,a
10454,4893,1902,NA,1376.1,0,6,25,que duo collegium duo octo pratico iste ambaxator postea prior collegis accipio balia vel,collegium octo ambaxator postea prior collegis balia,a
10455,15745,1902,NA,1376.1,AL,5,49,fiat pax colligatus habeo pax conqueor nunc accipio balis tracto duo collegius capitaneus octo postea accipio sine balis octus prosequor,fiat pax colligatus pax balis collegius capitaneus octo balis octus,a
10456,33706,1902,NA,1376.1,RI,3,17,modus queror pax mandatum ambaxiator presens balis,modus pax mandatum ambaxiator balis,a
10460,20572,1902,NA,1376.1,0,3,28,sequor colloqium pax prout inceptum notifico colligo principalis quantum placet tunc balis octus offix guerra secretum,colloqium pax balis octus offix secretum,a
10461,18333,1902,P&L,1376.1,AL,3,37,fiat pax utilis honestus duo duo collegium capitaneis_partis octus sequor colloquium postea refero uollegiis procedo balia primo reacio colligo,fiat pax collegium capitaneis_partis octus colloquium uollegiis balia,a
10462,23067,1902,Lib,1376.1,AL,3,11,consultum pazinus secretum,consultum pazinus secretum,a
10463,2074,1902,P.G.,1376.1,0,3,52,sequor habeo pax bonus tutus collegia capitaneus octus sine que deputo ambaxiator mandatum balis fiat sine consensus observantia colligatus liga octus sequor inceptum secretum,pax tutus collegia capitaneus octus ambaxiator mandatum balis fiat consensus observantia colligatus liga octus inceptum secretum,a
10464,33427,1903,NA,1376.1,0,2,49,reformatio civitas pistorius correctio saccus francus fiat ambaxiator communis modus scribo efficaciter capitaneus faveo ambaxiator pistoia respondeo sollicito fortificatio portus porte caldatice capitaneus ambaxiator offero favor communis,reformatio civitas pistorius correctio saccus francus fiat ambaxiator modus capitaneus ambaxiator pistoia fortificatio portus porte caldatice capitaneus ambaxiator favor,r
